Timestamp,mempool-size
2018-07-08 15:00:00,688272.9739583334
2018-07-10 07:15:00,9816893.369791666
2018-07-11 23:30:00,7153502.171875
2018-07-13 15:45:00,41731710.442708336
2018-07-15 08:00:00,25864036.489583332
2018-07-17 00:15:00,2822646.7864583335
2018-07-18 16:30:00,7672231.890625
2018-07-20 08:45:00,1377250.7864583333
2018-07-22 01:00:00,1081657.0729166667
2018-07-23 17:15:00,1227881.7604166667
2018-07-25 09:30:00,2808181.46875
2018-07-27 01:45:00,1496826.015625
2018-07-28 18:00:00,1398736.3697916667
2018-07-30 10:15:00,1016163.328125
2018-08-01 02:30:00,3562671.1145833335
2018-08-02 18:45:00,3930638.1822916665
2018-08-04 11:00:00,2043374.4583333333
2018-08-06 03:15:00,577353.0677083334
2018-08-07 19:30:00,12122385.166666666
2018-08-09 11:45:00,1180756.9635416667
2018-08-11 04:00:00,1194978
2018-08-12 20:15:00,553377.9739583334
2018-08-14 12:30:00,1827583.8177083333
2018-08-16 04:45:00,1121830.9947916667
2018-08-17 21:00:00,1385622.0416666667
2018-08-19 13:15:00,675548.6041666666
2018-08-21 05:30:00,2427637.671875
2018-08-22 21:45:00,1338810.109375
2018-08-24 14:00:00,1386115.8541666667
2018-08-26 06:15:00,755270.8802083334
2018-08-27 22:30:00,2143490.8125
2018-08-29 14:45:00,2325935.5208333335
2018-08-31 07:00:00,2115704.5208333335
2018-09-01 23:15:00,1107948.046875
2018-09-03 15:30:00,1147203.9947916667
2018-09-05 07:45:00,2860609.234375
2018-09-07 00:00:00,2476819.75
2018-09-08 16:15:00,1924763.8541666667
2018-09-10 08:30:00,788438.2395833334
2018-09-12 00:45:00,4327197.828125
2018-09-13 17:00:00,1433782.6510416667
2018-09-15 09:15:00,12580360.8125
2018-09-17 01:30:00,742222.71875
2018-09-18 17:45:00,1375913.2760416667
2018-09-20 10:00:00,1633059.9427083333
2018-09-22 02:15:00,2219473.984375
2018-09-23 18:30:00,811760.0520833334
2018-09-25 10:45:00,974742.7291666666
2018-09-27 03:00:00,2294735.6614583335
2018-09-28 19:15:00,2450072.5833333335
2018-09-30 11:30:00,1068826.578125
2018-10-02 03:45:00,1902773.671875
2018-10-03 20:00:00,2116424.3802083335
2018-10-05 12:15:00,1938539.9375
2018-10-07 04:30:00,1252765.765625
2018-10-08 20:45:00,2142225.75
2018-10-10 13:00:00,1362945.8125
2018-10-12 05:15:00,2094750.65625
2018-10-13 21:30:00,1514584.703125
2018-10-15 13:45:00,2210771.5520833335
2018-10-17 06:00:00,3968055.4739583335
2018-10-18 22:15:00,2175530.6354166665
2018-10-20 14:30:00,2499242.015625
2018-10-22 06:45:00,1255491.8177083333
2018-10-23 23:00:00,3270057.078125
2018-10-25 15:15:00,4704267.005208333
2018-10-27 07:30:00,3919480.578125
2018-10-28 23:45:00,1243549.2239583333
2018-10-30 16:00:00,4350071.265625
2018-11-01 08:15:00,2001003.828125
2018-11-03 00:30:00,6241445.661458333
2018-11-04 16:45:00,2031125.3645833333
2018-11-06 09:00:00,4158464.8333333335
2018-11-08 01:15:00,4910642.369791667
2018-11-09 17:30:00,5175970.713541667
2018-11-11 09:45:00,3718929.7604166665
2018-11-13 02:00:00,2249412.8645833335
2018-11-14 18:15:00,5573460.822916667
2018-11-16 10:30:00,8940624.109375
2018-11-18 02:45:00,1680664.5625
2018-11-19 19:00:00,6327600.453125
2018-11-21 11:15:00,24458923.291666668
2018-11-23 03:30:00,5818184.489583333
2018-11-24 19:45:00,2242223.4479166665
2018-11-26 12:00:00,3454540.859375
2018-11-28 04:15:00,4835900.609375
2018-11-29 20:30:00,11653927.989583334
2018-12-01 12:45:00,7993712.588541667
2018-12-03 05:00:00,1777335.828125
2018-12-04 21:15:00,5610121.630208333
2018-12-06 13:30:00,3318505.0833333335
2018-12-08 05:45:00,4669474.671875
2018-12-09 22:00:00,1682151.4322916667
2018-12-11 14:15:00,4695280.520833333
2018-12-13 06:30:00,4347706.677083333
2018-12-14 22:45:00,3406801.1979166665
2018-12-16 15:00:00,1779156.65625
2018-12-18 07:15:00,2022900.0520833333
2018-12-19 23:30:00,3819652.3854166665
2018-12-21 15:45:00,3704986.140625
2018-12-23 08:00:00,1448844.1302083333
2018-12-25 00:15:00,2416780.625
2018-12-26 16:30:00,1404145.953125
2018-12-28 08:45:00,1757836.7447916667
2018-12-30 01:00:00,2202693.34375
2018-12-31 17:15:00,995358.1822916666
2019-01-02 09:30:00,953121.8854166666
